CAGDP9 Real GDP by county and metropolitan area 1
CAGDP9 Real GDP by county and metropolitan area 1
County
GeoFips,GeoName,2017,2018,2019,2020,2021,2022
13019,"Berrien, GA",386365,385975,415631,366478,388533,424323
13021,"Bibb, GA",8322372,8482506,8394009,8134016,8553958,8471749
13023,"Bleckley, GA",228158,229078,230516,225933,228909,214857
13025,"Brantley, GA",247168,255000,253108,261030,270982,294971
13027,"Brooks, GA",332749,325145,411247,480025,477328,466890
13029,"Bryan, GA",990118,1021554,1052900,1059905,1257540,1234851
13031,"Bulloch, GA",2425611,2446279,2542393,2408658,2557107,2657323
13033,"Burke, GA",2630616,2653685,2995508,3148430,2843910,2797824
13035,"Butts, GA",631077,645324,675694,687564,723889,756994
13037,"Calhoun, GA",123477,116594,124062,124201,121609,104182
13039,"Camden, GA",2020856,1904707,1868832,1854407,1909791,1898086
13043,"Candler, GA",256001,260772,276886,277143,291115,288962
13045,"Carroll, GA",4388113,4638263,4768609,4809373,5024418,5311463
13047,"Catoosa, GA",1474298,1513524,1549643,1547780,1680706,1706003
13049,"Charlton, GA",206639,198209,197623,195230,202548,205916
13051,"Chatham, GA",18282659,18511808,19165598,18554929,20317408,21089705
13053,"Chattahoochee, GA",1700973,1602841,1622428,1645056,1666017,1629344
13055,"Chattooga, GA",605179,603944,566028,505942,524684,539492
13057,"Cherokee, GA",7722300,7784359,8240947,8240245,8695415,8859076
13059,"Clarke, GA",7810874,8009601,7907202,7547997,7895037,7927966
13061,"Clay, GA",64749,73570,73985,86750,76307,70000
13063,"Clayton, GA",18102264,18934031,18739470,14920732,16909218,19608272
13065,"Clinch, GA",233187,223924,229401,234564,208170,208030
13067,"Cobb, GA",53345406,55018604,56664239,55077229,59648530,60878701
13069,"Coffee, GA",1485752,1515880,1554935,1520290,1596452,1645634
13071,"Colquitt, GA",1408968,1464058,1461475,1509813,1522294,1502550
13073,"Columbia, GA",3992820,4190357,4213061,4164958,4341227,4279183
13075,"Cook, GA",361602,382012,382141,363446,398958,399818
13077,"Coweta, GA",4422903,4645924,5012320,5006633,5299342,5312725
13079,"Crawford, GA",163412,161803,152896,127638,150245,158323
13081,"Crisp, GA",840605,840705,871311,875971,934835,938077
13083,"Dade, GA",377030,404474,406009,393815,414036,439507
13085,"Dawson, GA",855934,877213,906030,857954,959218,991104
13087,"Decatur, GA",802521,805644,818728,846699,907245,928092
13089,"DeKalb, GA",40113377,41730966,41785889,41012324,43219120,44206311
13091,"Dodge, GA",432355,411461,438684,416853,420368,405038
13093,"Dooly, GA",418725,404028,407175,393338,383411,371694
13095,"Dougherty, GA",4461822,4480209,4550741,4513071,4767478,4850153
13097,"Douglas, GA",4514446,4665636,4849226,4814863,5205566,5453077
13099,"Early, GA",501197,494286,492928,504938,510506,498268
13101,"Echols, GA",41172,42150,42989,42298,42017,40087
13103,"Effingham, GA",1905589,1934956,1946681,2086527,2075384,2177896
13105,"Elbert, GA",631620,635207,631050,641974,656611,711424
13107,"Emanuel, GA",701550,653786,671844,682397,689818,709568
13109,"Evans, GA",400302,398282,399614,395330,389857,396326
13111,"Fannin, GA",735089,773025,792352,740596,852331,849442
13113,"Fayette, GA",4962724,5228356,5423860,5400316,5627565,5766885
13115,"Floyd, GA",4173443,4148705,4087017,3919567,4138165,4188604
13117,"Forsyth, GA",10109254,10017209,10446478,10402741,11226711,11624043
13119,"Franklin, GA",920646,957175,914079,841263,919569,1076417
13121,"Fulton, GA",168220054,176279279,187227918,179115067,191139183,195682693
13123,"Gilmer, GA",868198,894753,865456,801439,915645,1001365
13125,"Glascock, GA",35171,32978,33618,35354,33329,33378
13127,"Glynn, GA",4028123,4179287,4105135,3997765,4292344,4371694
13129,"Gordon, GA",2234795,2240516,2287865,2160163,2376402,2502149
13131,"Grady, GA",614644,609844,614278,639563,646439,632160
13133,"Greene, GA",697546,764953,765385,738340,853681,813025
13135,"Gwinnett, GA",48087624,48940749,50553806,49499654,52134687,53030183
13137,"Habersham, GA",1442836,1505955,1490171,1437575,1424095,1502760
13139,"Hall, GA",10517593,11029043,11294935,11587468,12133816,12920593
13141,"Hancock, GA",164307,164256,167402,169925,161847,161955
13143,"Haralson, GA",813981,840244,861185,828102,889047,986629
13145,"Harris, GA",544631,566361,545294,553445,558720,579802
13147,"Hart, GA",808410,893080,876748,824490,802564,922421
13149,"Heard, GA",1305306,1100592,1234790,1226846,1094935,1342167
13151,"Henry, GA",6202150,6558434,6753532,7014885,7531645,7735480
13153,"Houston, GA",6772148,6875490,7090404,7110113,7369748,7469376
13155,"Irwin, GA",192222,198125,214490,208703,221562,208154
13157,"Jackson, GA",3085438,3257952,3328027,3640655,4044017,4411349
13159,"Jasper, GA",272508,265295,273897,270988,275183,279332
13161,"Jeff Davis, GA",378884,385768,398652,410028,440051,453101
13163,"Jefferson, GA",539207,504913,523223,546462,556163,517089
13165,"Jenkins, GA",137218,137518,145616,152361,145793,142775
13167,"Johnson, GA",129206,131443,131543,126049,123712,124825
13169,"Jones, GA",472885,435831,453399,418492,433471,438887
13171,"Lamar, GA",399115,402815,418398,405120,436383,453328
13173,"Lanier, GA",136331,132628,133513,130040,130755,131378
13175,"Laurens, GA",1746207,1792901,1798280,1784700,1889051,1848599
13177,"Lee, GA",650934,650242,703086,720386,732958,730406
13179,"Liberty, GA",3608805,3653513,3669548,3599457,3880808,3813634
13181,"Lincoln, GA",133506,130540,132395,136659,135593,138220
13183,"Long, GA",182042,179939,179458,157702,189275,193708
13185,"Lowndes, GA",4903749,5018476,5120153,5074281,5277025,5206615
13187,"Lumpkin, GA",797021,795075,864427,839257,923873,967471
13189,"McDuffie, GA",620017,616834,658928,666646,667504,653813
13191,"McIntosh, GA",259354,263228,257371,249576,247062,239483
13193,"Macon, GA",446637,431494,411705,379609,413831,448626
13195,"Madison, GA",522887,553252,525827,471017,530600,632890
13197,"Marion, GA",114269,115978,108748,117772,111586,108135
13199,"Meriwether, GA",626854,609449,602802,586261,605094,630442
13201,"Miller, GA",183728,201361,212016,215420,208161,186127
13205,"Mitchell, GA",729071,709268,725462,766084,727524,763793
13207,"Monroe, GA",1637949,1681753,1604599,1204117,1304450,1384688
13209,"Montgomery, GA",152417,151105,147803,140888,140901,135619
13211,"Morgan, GA",754177,802843,889349,926330,1024178,1070547
13213,"Murray, GA",1281985,1202215,1232176,1199779,1310426,1420602
13215,"Muscogee, GA",10506084,10574967,10812139,10591901,10718123,10215324
13217,"Newton, GA",2856886,2974896,3117505,3088645,3048784,3072178
13219,"Oconee, GA",1333860,1439223,1530752,1554526,1640160,1685139
13221,"Oglethorpe, GA",312398,328837,299177,250714,297639,353158
13223,"Paulding, GA",2815589,2957641,3150896,3104259,3327217,3513446
13225,"Peach, GA",869185,884192,933586,878789,914699,935644
13227,"Pickens, GA",1003906,1028163,1023198,975135,1055992,1071632
13229,"Pierce, GA",412112,414882,411116,436631,448717,440704
13231,"Pike, GA",315454,318885,339923,328280,348625,360580
13233,"Polk, GA",1170049,1189925,1240250,1169518,1237566,1307380
13235,"Pulaski, GA",293692,300395,289539,271423,288910,281447
13237,"Putnam, GA",529671,530379,555106,525774,581813,589173
13239,"Quitman, GA",39526,41356,36737,39085,36796,31314
13241,"Rabun, GA",533998,522387,575330,541899,601899,593532
13243,"Randolph, GA",176900,178135,179958,184384,176271,178953
13245,"Richmond, GA",12231397,12318900,12290168,12039123,12649618,12837731
13247,"Rockdale, GA",3816812,3935088,3895227,4035425,4367957,4315644
13249,"Schley, GA",107229,117982,109861,111509,106963,109993
13251,"Screven, GA",337397,332845,325077,300095,328023,299494
13253,"Seminole, GA",285219,282716,307771,308298,294987,316470
13255,"Spalding, GA",2038521,2050588,2091487,1991656,2147235,2230604
13257,"Stephens, GA",875761,888605,912728,915598,948097,1008097
13259,"Stewart, GA",114440,123588,132613,134541,131147,153527
13261,"Sumter, GA",1035958,1029448,1043146,1027431,988808,1001904
13263,"Talbot, GA",125834,141469,134846,155055,130305,151565
13265,"Taliaferro, GA",27635,28289,30390,25830,29754,36542
13267,"Tattnall, GA",634894,660240,594248,531228,573583,625907
13269,"Taylor, GA",210676,209466,219951,210877,205041,203859
13271,"Telfair, GA",335021,319702,301473,257755,269234,269053
13273,"Terrell, GA",239916,219458,226170,223433,236151,215782
13275,"Thomas, GA",2094276,2131697,2128670,2153585,2313890,2284524
13277,"Tift, GA",1818774,1877534,1945296,1907110,1962488,1944304
13279,"Toombs, GA",973607,970701,960687,959484,1004191,970418
13281,"Towns, GA",351926,351953,377245,350828,387972,389474
13283,"Treutlen, GA",103694,99211,100775,101900,94206,98751
13285,"Troup, GA",3520408,3505269,3621137,3498513,3677842,3821471
13287,"Turner, GA",197596,190113,206558,193135,196270,189217
13289,"Twiggs, GA",249369,269026,268355,251333,275029,266852
13291,"Union, GA",791743,784739,823718,798670,859002,868898
13293,"Upson, GA",671165,678726,691433,633584,669806,695893
13295,"Walker, GA",1444625,1437824,1422070,1404147,1527052,1615845
13297,"Walton, GA",2537033,2565038,2709474,2680401,2793283,2821174
13299,"Ware, GA",1456309,1459582,1415915,1330060,1333672,1338301
13301,"Warren, GA",140014,157990,159391,170516,159387,161534
13303,"Washington, GA",615190,609980,623348,619558,625091,685386
13305,"Wayne, GA",854049,847482,1082101,1175477,1252567,1174205
13307,"Webster, GA",58098,53443,56112,62621,62290,57116
13309,"Wheeler, GA",104184,104675,102118,101761,117447,109193
13311,"White, GA",851350,836682,901500,814615,898885,979976
13313,"Whitfield, GA",5603597,5641564,5645986,5470011,5723306,5842191
13315,"Wilcox, GA",159134,151423,158369,142558,144521,146958
13317,"Wilkes, GA",343553,354499,319160,275408,304996,352415
13319,"Wilkinson, GA",507488,511630,540580,553153,591126,577164
13321,"Worth, GA",341000,352470,359723,340511,332492,303988
15001,"Hawaii, HI",8324824,8564258,8719351,7509986,8332736,8497948
15003,"Honolulu, HI",65758319,66029819,65648269,59885935,62531675,63071690
15007,"Kauai, HI",3746756,4059100,4169841,3636464,3792141,3940174
15901,"Maui + Kalawao, HI*",9606468,10183573,10407877,8558733,9459908,9692556
16001,"Ada, ID",25662635,27625688,28905316,29363366,31678303,33232323
16003,"Adams, ID",116480,114243,119068,123845,139331,146458
16005,"Bannock, ID",2801864,2802356,2868747,2904229,3001308,3109157
16007,"Bear Lake, ID",173584,169809,175966,183553,178547,197754
16009,"Benewah, ID",325420,334689,343142,355818,364419,388366
16011,"Bingham, ID",1213894,1288708,1396284,1436179,1453637,1592950
16013,"Blaine, ID",1483281,1536732,1560624,1552062,1804322,1870040
16015,"Boise, ID",145764,156959,170460,162884,178526,192322
16017,"Bonner, ID",1403605,1518935,1550754,1642470,1742372,1814132
16019,"Bonneville, ID",5576431,6259327,6910038,6864828,6953155,6954453
16021,"Boundary, ID",353931,363504,389852,369593,378907,396956
16023,"Butte, ID",1076339,1070015,1181936,1279385,1296495,1366945
16025,"Camas, ID",63093,68121,71205,71871,77919,80604
16027,"Canyon, ID",5687324,6218610,6602407,6708390,7424925,7957058
16029,"Caribou, ID",550216,598014,597820,677504,694818,656500
16031,"Cassia, ID",1417552,1536062,1488963,1481837,1480848,1528835
16033,"Clark, ID",52365,47367,45179,43286,34852,45721
16035,"Clearwater, ID",334768,327166,340227,345974,353090,395209
16037,"Custer, ID",152468,160590,160175,167770,173059,180174
16039,"Elmore, ID",1230006,1261122,1265689,1250583,1265554,1262974
16041,"Franklin, ID",343524,356295,372747,402473,411636,436587
16043,"Fremont (includes Yellowstone Park), ID",330015,366209,386130,390106,371878,432084
16045,"Gem, ID",399552,398779,416772,414984,459016,480823
16047,"Gooding, ID",1078438,1109132,1190073,1230347,1201401,1152730
16049,"Idaho, ID",415457,417836,438411,458283,506267,489859
16051,"Jefferson, ID",708776,781793,857775,866490,889510,972435
16053,"Jerome, ID",1136027,1183972,1228535,1260587,1278898,1258129
16055,"Kootenai, ID",6045951,6422914,6575138,6883769,7661498,7948925
16057,"Latah, ID",1293554,1357918,1402568,1382091,1506724,1563812
16059,"Lemhi, ID",226846,242103,252464,251473,271336,292814
16061,"Lewis, ID",140079,145791,151653,154905,175571,169761
16063,"Lincoln, ID",255439,260195,260678,254675,261055,256926
16065,"Madison, ID",1142492,1242556,1309085,1325686,1389475,1493557
16067,"Minidoka, ID",709125,782926,847151,883805,827518,933430
16069,"Nez Perce, ID",2000701,1971989,2103573,2137828,2237313,2294946
16071,"Oneida, ID",124014,128819,119336,132664,142158,134309
16073,"Owyhee, ID",371514,398461,399354,394657,400480,409456
16075,"Payette, ID",779065,776035,824361,810259,857711,890696
16077,"Power, ID",366763,420399,424727,447153,373505,440674
16079,"Shoshone, ID",463186,476289,446031,547477,646216,589501
16081,"Teton, ID",319624,340961,366249,374743,426867,471613
16083,"Twin Falls, ID",3561750,3696694,3758835,3869767,4050776,4189779
16085,"Valley, ID",461668,482270,513623,509140,568427,600570
16087,"Washington, ID",440532,434108,469365,447689,408910,457962
17001,"Adams, IL",3422692,3502952,3502534,3260490,3552264,3548749
17003,"Alexander, IL",155341,154008,162648,149838,137077,134667
17005,"Bond, IL",540705,574706,567144,545304,567331,571306
17007,"Boone, IL",1725520,1952995,1956442,1694960,1658969,1702331
17009,"Brown, IL",472626,493841,511966,479572,454027,429955
17011,"Bureau, IL",1229862,1204769,1234670,1178011,1253972,1215053
17013,"Calhoun, IL",97601,98613,90393,91362,95514,96003
17015,"Carroll, IL",520401,519862,527139,532571,574970,595358
17017,"Cass, IL",633147,628825,628733,637415,658617,693635
17019,"Champaign, IL",11117088,10993285,11132950,10925256,11311828,11570401
17021,"Christian, IL",1556823,1554826,1485465,1360311,1513930,1477293
17023,"Clark, IL",497924,518592,496149,469422,505685,505932
17025,"Clay, IL",583750,605590,586844,540122,575625,595365
17027,"Clinton, IL",1067283,1085629,1095368,1062638,1084280,1074062
17029,"Coles, IL",2421547,2435344,2410859,2381548,2627905,2644117
17031,"Cook, IL",397830564,407601050,413290061,386309013,408432846,417565020
17033,"Crawford, IL",1512321,1263436,1294190,963672,1043757,933459
17035,"Cumberland, IL",1240935,1124751,1157643,915733,787926,780256
17037,"DeKalb, IL",4077312,4149597,4146230,4139077,4320680,4201740
17039,"De Witt, IL",1121084,1122269,1116554,1188218,1132192,1200997
17041,"Douglas, IL",990768,1009077,968421,974685,1027369,1088491
17043,"DuPage, IL",92499592,94519380,96270314,92492562,96926279,97328213
17045,"Edgar, IL",829806,822844,800087,771206,852221,880569
17047,"Edwards, IL",314995,308199,314951,275360,280319,297680
17049,"Effingham, IL",2034882,2085608,2072174,2060867,2158227,2172571
17051,"Fayette, IL",579993,584088,567308,532705,566251,574094
17053,"Ford, IL",611644,666478,678191,693129,705874,759702
17055,"Franklin, IL",1065257,1089124,1040311,897558,940610,983088
17057,"Fulton, IL",927533,933802,928970,797510,823415,833905
17059,"Gallatin, IL",164061,161665,161036,138187,152229,151517
17061,"Greene, IL",300973,306832,285943,299659,330037,333484
17063,"Grundy, IL",3807180,4023174,4231969,4299166,4249623,4192401
17065,"Hamilton, IL",360322,361595,356219,279734,317184,347321
17067,"Hancock, IL",497446,525979,502458,524653,582788,579286
17069,"Hardin, IL",83819,80336,77452,72936,73303,82234
17071,"Henderson, IL",162281,159572,150086,158938,171589,179226
17073,"Henry, IL",1446860,1433492,1454654,1460876,1520385,1486658
17075,"Iroquois, IL",997318,1010730,987113,986536,1011779,1037936
17077,"Jackson, IL",2493287,2578779,2536464,2478581,2474408,2555973
17079,"Jasper, IL",453284,433598,421521,420753,485681,478963
17081,"Jefferson, IL",1888771,1926994,1891756,1753618,1777776,1724710
17083,"Jersey, IL",468828,482622,473233,482111,530971,518929
17085,"Jo Daviess, IL",804012,784851,756410,744100,833946,839608
17087,"Johnson, IL",224573,229585,233029,216173,225819,221112
17089,"Kane, IL",26561783,27511608,27602557,25936899,27214486,27266038
17091,"Kankakee, IL",5940652,6332562,6262410,6140372,6679390,6876837
17093,"Kendall, IL",3562796,3659728,3739232,3520142,3644924,3594250
17095,"Knox, IL",1737970,1764771,1718688,1660890,1724835,1727430
17097,"Lake, IL",61104141,62861254,62755266,61463587,64425567,64003388
17099,"LaSalle, IL",5800014,5772357,5794232,5639605,5780115,5681661
17101,"Lawrence, IL",519971,543105,536816,499507,509244,503335
17103,"Lee, IL",1508923,1526603,1514930,1506297,1538171,1580756
17105,"Livingston, IL",1739407,1839650,1935966,1896569,2024435,2084917
17107,"Logan, IL",984303,999770,986835,992822,1045707,1065928
17109,"McDonough, IL",1162632,1150270,1099749,1043864,1061848,1074902
17111,"McHenry, IL",11756813,11701834,11682850,10980637,11738874,11736282
17113,"McLean, IL",14476949,14530626,14906310,12328380,12368351,12402490
17115,"Macon, IL",6950487,6752927,6477282,6303815,6870929,7020859
17117,"Macoupin, IL",1167465,1188622,1112648,1121167,1170113,1146944
17119,"Madison, IL",11160858,11751420,12089112,10754719,11630847,11434900
17121,"Marion, IL",1322298,1357874,1325981,1256420,1272399,1306920
17123,"Marshall, IL",374080,383368,362434,385951,435304,458259
17125,"Mason, IL",543181,533027,474635,388669,423721,458176
17127,"Massac, IL",614696,632996,620469,590469,646621,572417
17129,"Menard, IL",227774,234442,226034,234354,262085,258983
17131,"Mercer, IL",383875,389242,369247,391263,424386,425436
17133,"Monroe, IL",910312,910149,895698,865245,968430,910027
17135,"Montgomery, IL",1233362,1234332,1027239,887655,963424,1017393
